,Frequency,Recency,Monetary,Cluster,Cluster Name
3492,2,437,1502.98,3,Potential Loyalists
3493,2,50,338.15,0,Loyal Customers
3494,2,20,625.9,0,Loyal Customers
3495,2,442,860.08,1,Lost Customers
3496,2,641,469.13,1,Lost Customers
3497,2,28,1511.45,0,Loyal Customers
3498,2,462,70.74000000000001,1,Lost Customers
3499,2,397,153.52,1,Lost Customers
3500,2,216,252.52,1,Lost Customers
3501,2,31,383.03,0,Loyal Customers
3502,2,7,1972.39,0,Loyal Customers
3503,2,226,467.71,1,Lost Customers
3504,2,46,144.0,1,Lost Customers
3505,2,197,408.95,1,Lost Customers
3506,2,6,266.39,0,Loyal Customers
3507,2,568,198.41000000000003,1,Lost Customers
3508,2,422,321.3,1,Lost Customers
3509,2,408,1449.1399999999999,3,Potential Loyalists
3510,2,163,508.8,1,Lost Customers
3511,2,19,746.81,0,Loyal Customers
3512,2,3,304.09,0,Loyal Customers
3513,2,425,984.62,1,Lost Customers
3514,2,18,570.48,0,Loyal Customers
3515,2,32,659.4100000000001,0,Loyal Customers
3516,2,410,487.03000000000003,1,Lost Customers
3517,2,218,610.59,1,Lost Customers
3518,2,135,752.6,3,Potential Loyalists
3519,2,431,244.60000000000002,1,Lost Customers
3520,2,1,396.48,0,Loyal Customers
3521,2,561,330.77,1,Lost Customers
3522,2,1,490.33,0,Loyal Customers
3523,2,288,384.59,1,Lost Customers
3524,2,373,178.68,1,Lost Customers
3525,2,396,301.54,1,Lost Customers
3526,2,53,288.96999999999997,0,Loyal Customers
3527,2,287,242.26,1,Lost Customers
3528,2,392,227.87,1,Lost Customers
3529,2,49,173.16,1,Lost Customers
3530,2,24,591.4,0,Loyal Customers
3531,2,32,397.99,0,Loyal Customers
3532,2,382,344.61,1,Lost Customers
3533,2,404,560.14,1,Lost Customers
3534,2,35,382.87,0,Loyal Customers
3535,2,172,662.66,1,Lost Customers
3536,2,108,608.7900000000001,1,Lost Customers
3537,2,57,337.34,0,Loyal Customers
3538,2,74,708.26,0,Loyal Customers
3539,2,483,481.88,1,Lost Customers
3540,2,3,226.47,0,Loyal Customers
3541,2,394,634.68,1,Lost Customers
3542,2,401,227.47000000000003,1,Lost Customers
3543,2,388,400.06,1,Lost Customers
3544,2,9,77.4,0,Loyal Customers
3545,2,38,206.34,0,Loyal Customers
3546,2,10,460.68,0,Loyal Customers
3547,2,465,325.37,1,Lost Customers
3548,2,193,208.59,1,Lost Customers
3549,2,252,258.25,1,Lost Customers
3550,2,17,292.2,0,Loyal Customers
3551,2,0,1239.38,0,Loyal Customers
3552,2,29,372.21999999999997,0,Loyal Customers
3553,2,0,984.57,0,Loyal Customers
3554,2,416,880.97,1,Lost Customers
3555,2,19,525.69,0,Loyal Customers
3556,2,377,205.99,1,Lost Customers
3557,2,490,758.62,1,Lost Customers
3558,2,38,1079.6599999999999,0,Loyal Customers
3559,2,154,187.29,1,Lost Customers
3560,2,372,410.79,1,Lost Customers
3561,2,32,148.44,0,Loyal Customers
3562,2,394,854.15,1,Lost Customers
3563,2,520,518.63,1,Lost Customers
3564,2,70,948.88,0,Loyal Customers
3565,2,213,220.8,1,Lost Customers
3566,2,95,572.2,1,Lost Customers
3567,2,147,1063.46,3,Potential Loyalists
3568,2,378,282.79,1,Lost Customers
3569,2,238,416.86,1,Lost Customers
3570,2,417,2190.66,3,Potential Loyalists
3571,2,451,1220.9099999999999,3,Potential Loyalists
3572,2,2,606.91,0,Loyal Customers
3573,2,246,766.42,1,Lost Customers
3574,2,189,112.19999999999999,1,Lost Customers
3575,2,420,456.40000000000003,1,Lost Customers
3576,2,322,586.89,1,Lost Customers
3577,2,18,759.17,0,Loyal Customers
3578,2,321,402.20000000000005,1,Lost Customers
3579,2,470,555.87,1,Lost Customers
3580,2,562,618.96,1,Lost Customers
3581,2,46,459.58,0,Loyal Customers
3582,2,154,764.15,3,Potential Loyalists
3583,2,596,451.73,1,Lost Customers
3584,2,16,364.72,0,Loyal Customers
3585,2,649,271.28999999999996,1,Lost Customers
3586,2,158,665.78,1,Lost Customers
3587,2,17,971.74,0,Loyal Customers
3588,2,619,45.34,1,Lost Customers
3589,2,3,230.64999999999998,0,Loyal Customers
3590,2,35,741.54,0,Loyal Customers
3591,2,245,306.55,1,Lost Customers
3592,2,87,569.96,0,Loyal Customers
3593,2,362,257.3,1,Lost Customers
3594,2,17,486.71999999999997,0,Loyal Customers
3595,2,39,541.53,0,Loyal Customers
3596,2,176,120.9,1,Lost Customers
3597,2,534,534.99,1,Lost Customers
3598,2,168,880.13,3,Potential Loyalists
3599,2,404,399.95,1,Lost Customers
3600,2,27,659.4599999999999,0,Loyal Customers
3601,2,145,166.3,1,Lost Customers
3602,2,8,1020.42,0,Loyal Customers
3603,2,126,730.86,3,Potential Loyalists
3604,2,620,594.62,1,Lost Customers
3605,2,16,192.60000000000002,0,Loyal Customers
3606,2,263,417.57,1,Lost Customers
3607,2,500,2074.07,3,Potential Loyalists
3608,2,152,389.78,1,Lost Customers
3609,2,509,216.41,1,Lost Customers
3610,2,29,1316.07,0,Loyal Customers
3611,2,596,1123.75,3,Potential Loyalists
3612,2,73,381.9,1,Lost Customers
3613,2,20,230.22,0,Loyal Customers
3614,2,1,439.92,0,Loyal Customers
3615,2,9,763.28,0,Loyal Customers
3616,2,550,617.6,1,Lost Customers
3617,2,302,631.17,1,Lost Customers
3618,2,317,425.56,1,Lost Customers
3619,2,373,330.12,1,Lost Customers
3620,2,35,378.2,0,Loyal Customers
3621,2,8,676.99,0,Loyal Customers
3622,2,54,447.68,0,Loyal Customers
3623,2,42,657.3,0,Loyal Customers
3624,2,14,529.58,0,Loyal Customers
3625,2,364,975.5600000000001,3,Potential Loyalists
3626,2,460,429.7,1,Lost Customers
3627,2,416,202.82999999999998,1,Lost Customers
3628,2,24,370.43999999999994,0,Loyal Customers
3629,2,361,305.99,1,Lost Customers
3630,2,433,226.86,1,Lost Customers
3631,2,386,438.9,1,Lost Customers
3632,2,378,291.56,1,Lost Customers
3633,2,303,1017.32,3,Potential Loyalists
3634,2,356,220.55,1,Lost Customers
3635,2,10,752.4399999999999,0,Loyal Customers
3636,2,22,661.3199999999999,0,Loyal Customers
3637,2,113,437.42,1,Lost Customers
3638,2,637,194.7,1,Lost Customers
3639,2,19,470.76,0,Loyal Customers
3640,2,39,519.61,0,Loyal Customers
3641,2,520,191.86,1,Lost Customers
3642,2,77,882.23,0,Loyal Customers
3643,2,407,1272.8,3,Potential Loyalists
3644,2,612,1144.3,3,Potential Loyalists
3645,2,395,489.86,1,Lost Customers
3646,2,408,607.0,1,Lost Customers
3647,2,389,287.25,1,Lost Customers
3648,2,29,354.42,0,Loyal Customers
3649,2,62,1259.5,0,Loyal Customers
3650,2,399,326.25,1,Lost Customers
3651,2,210,332.82,1,Lost Customers
3652,2,404,551.24,1,Lost Customers
3653,2,538,243.9,1,Lost Customers
3654,2,150,486.82000000000005,1,Lost Customers
3655,2,18,387.44,0,Loyal Customers
3656,2,16,1054.73,0,Loyal Customers
3657,2,59,675.69,0,Loyal Customers
3658,2,410,418.08,1,Lost Customers
3659,2,9,344.0,0,Loyal Customers
3660,2,23,470.8,0,Loyal Customers
3661,2,423,456.4,1,Lost Customers
3662,2,578,155.8,1,Lost Customers
3663,2,53,281.15,0,Loyal Customers
3664,2,18,357.20000000000005,0,Loyal Customers
3665,2,25,397.88,0,Loyal Customers
3666,2,86,869.51,3,Potential Loyalists
3667,2,683,126.45,1,Lost Customers
3668,2,375,368.31,1,Lost Customers
3669,2,312,788.81,1,Lost Customers
3670,2,263,284.5,1,Lost Customers
3671,2,8,1411.21,0,Loyal Customers
3672,2,14,196.79000000000002,0,Loyal Customers
3673,2,48,677.72,0,Loyal Customers
3674,2,91,547.9,1,Lost Customers
3675,2,58,376.64,0,Loyal Customers
3676,2,575,209.57,1,Lost Customers
3677,2,486,775.64,1,Lost Customers
3678,2,70,190.25,1,Lost Customers
3679,2,385,846.55,1,Lost Customers
3680,2,261,393.45,1,Lost Customers
3681,2,213,533.3,1,Lost Customers
3682,2,22,320.76,0,Loyal Customers
3683,2,467,954.75,1,Lost Customers
3684,2,26,397.35,0,Loyal Customers
3685,2,379,682.54,1,Lost Customers
3686,2,188,659.84,1,Lost Customers
3687,2,394,487.03,1,Lost Customers
3688,2,10,382.14,0,Loyal Customers
3689,2,29,743.17,0,Loyal Customers
3690,2,73,1346.27,3,Potential Loyalists
3691,2,491,170.88,1,Lost Customers
3692,2,451,216.95000000000002,1,Lost Customers
3693,2,15,1345.53,0,Loyal Customers
3694,2,112,796.38,3,Potential Loyalists
3695,2,395,1216.66,3,Potential Loyalists
3696,2,424,449.42,1,Lost Customers
3697,2,385,895.76,1,Lost Customers
3698,2,289,1341.39,3,Potential Loyalists
3699,2,296,2849.83,3,Potential Loyalists
3700,2,365,666.13,1,Lost Customers
3701,2,21,852.15,0,Loyal Customers
3702,2,30,260.0,0,Loyal Customers
3703,2,541,935.62,1,Lost Customers
3704,2,544,224.94,1,Lost Customers
3705,2,137,463.25,1,Lost Customers
3706,2,393,843.74,1,Lost Customers
3707,2,310,561.71,1,Lost Customers
3708,2,24,514.56,0,Loyal Customers
3709,2,261,605.58,1,Lost Customers
3710,2,2,558.96,0,Loyal Customers
3711,2,220,288.6,1,Lost Customers
3712,2,564,445.15,1,Lost Customers
3713,2,25,1193.6299999999999,0,Loyal Customers
3714,2,51,625.9399999999999,0,Loyal Customers
3715,2,190,617.05,1,Lost Customers
3716,2,484,374.05,1,Lost Customers
3717,2,358,412.06,1,Lost Customers
3718,2,436,500.92,1,Lost Customers
3719,2,380,326.09,1,Lost Customers
3720,2,567,283.85,1,Lost Customers
3721,2,283,362.99,1,Lost Customers
3722,2,406,277.94,1,Lost Customers
3723,2,417,531.49,1,Lost Customers
3724,2,561,2322.43,3,Potential Loyalists
3725,2,157,463.90999999999997,1,Lost Customers
3726,2,395,406.3,1,Lost Customers
3727,2,22,484.82,0,Loyal Customers
3728,2,463,1950.9499999999998,3,Potential Loyalists
3729,2,218,344.0,1,Lost Customers
3730,2,154,315.06,1,Lost Customers
3731,2,385,263.49,1,Lost Customers
3732,2,575,1437.43,3,Potential Loyalists
3733,2,252,707.04,1,Lost Customers
3734,2,4,382.67,0,Loyal Customers
3735,2,287,554.6,1,Lost Customers
3736,2,31,836.69,0,Loyal Customers
3737,2,381,359.4,1,Lost Customers
3738,2,382,749.0,1,Lost Customers
3739,2,3,439.43,0,Loyal Customers
3740,2,732,207.85,1,Lost Customers
3741,2,155,1445.031,3,Potential Loyalists
3742,2,389,241.68,1,Lost Customers
3743,2,308,280.53000000000003,1,Lost Customers
3744,2,522,365.5,1,Lost Customers
3745,2,132,603.46,1,Lost Customers
3746,2,390,186.60000000000002,1,Lost Customers
3747,2,407,1185.46,3,Potential Loyalists
3748,2,502,736.9300000000001,1,Lost Customers
3749,2,470,622.36,1,Lost Customers
3750,2,133,529.73,1,Lost Customers
3751,2,462,246.5,1,Lost Customers
3752,2,256,827.01,1,Lost Customers
3753,2,191,591.85,1,Lost Customers
3754,2,372,547.6,1,Lost Customers
3755,2,80,2402.7200000000003,3,Potential Loyalists
3756,2,128,307.32,1,Lost Customers
3757,2,20,722.74,0,Loyal Customers
3758,2,95,913.19,3,Potential Loyalists
3759,2,372,678.11,1,Lost Customers
3760,2,448,613.08,1,Lost Customers
3761,2,62,467.66,0,Loyal Customers
3762,2,470,713.11,1,Lost Customers
3763,2,6,584.07,0,Loyal Customers
3764,2,224,792.15,1,Lost Customers
3765,2,479,457.82,1,Lost Customers
3766,2,29,887.67,0,Loyal Customers
3767,2,386,522.67,1,Lost Customers
3768,2,311,518.42,1,Lost Customers
3769,2,399,396.71,1,Lost Customers
3770,2,644,348.75,1,Lost Customers
3771,2,137,494.08,1,Lost Customers
3772,2,39,1075.81,0,Loyal Customers
3773,2,238,416.64,1,Lost Customers
3774,2,93,922.39,3,Potential Loyalists
3775,2,87,955.94,3,Potential Loyalists
3776,2,262,819.45,1,Lost Customers
3777,2,543,664.1999999999999,1,Lost Customers
3778,2,5,664.11,0,Loyal Customers
3779,2,52,533.32,0,Loyal Customers
3780,2,609,1240.25,3,Potential Loyalists
3781,2,425,329.42,1,Lost Customers
3782,2,127,522.0,1,Lost Customers
3783,2,365,552.08,1,Lost Customers
3784,2,52,860.41,0,Loyal Customers
3785,2,28,277.05,0,Loyal Customers
3786,2,83,777.53,0,Loyal Customers
3787,2,372,748.46,1,Lost Customers
3788,2,25,548.29,0,Loyal Customers
3789,2,196,3371.45,3,Potential Loyalists
3790,2,451,233.25,1,Lost Customers
3791,2,64,1025.44,0,Loyal Customers
3792,2,38,801.31,0,Loyal Customers
3793,2,7,869.77,0,Loyal Customers
3794,2,577,392.38,1,Lost Customers
3795,2,205,300.67,1,Lost Customers
3796,2,23,148.86,0,Loyal Customers
3797,2,375,727.85,1,Lost Customers
3798,2,63,826.74,0,Loyal Customers
3799,2,31,714.96,0,Loyal Customers
3800,2,490,302.6,1,Lost Customers
3801,2,210,3246.45,3,Potential Loyalists
3802,2,252,261.69,1,Lost Customers
3803,2,11,462.12,0,Loyal Customers
3804,2,515,129.69,1,Lost Customers
3805,2,302,320.4,1,Lost Customers
3806,2,85,1390.86,3,Potential Loyalists
3807,2,63,570.5,0,Loyal Customers
3808,2,522,3070.54,3,Potential Loyalists
3809,2,400,707.79,1,Lost Customers
3810,2,435,139.2,1,Lost Customers
3811,2,217,188.60999999999999,1,Lost Customers
3812,2,16,742.1899999999999,0,Loyal Customers
3813,2,18,1189.59,0,Loyal Customers
3814,2,373,1019.44,3,Potential Loyalists
3815,2,165,433.74,1,Lost Customers
3816,2,137,612.6,1,Lost Customers
3817,2,427,435.83,1,Lost Customers
3818,2,462,469.19,1,Lost Customers
3819,2,314,779.5699999999999,1,Lost Customers
3820,2,233,2040.1,3,Potential Loyalists
3821,2,318,244.2,1,Lost Customers
3822,2,472,506.75,1,Lost Customers
3823,2,276,1851.88,3,Potential Loyalists
3824,2,635,255.25,1,Lost Customers
3825,2,633,1439.6100000000001,3,Potential Loyalists
3826,2,426,785.25,1,Lost Customers
3827,2,425,717.85,1,Lost Customers
3828,2,295,386.62,1,Lost Customers
3829,2,53,1149.64,0,Loyal Customers
3830,2,7,1898.52,0,Loyal Customers
3831,2,457,782.95,1,Lost Customers
3832,2,32,267.28000000000003,0,Loyal Customers
3833,2,7,221.27,0,Loyal Customers
3834,2,236,630.43,1,Lost Customers
3835,2,15,215.48,0,Loyal Customers
3836,2,332,135.35,1,Lost Customers
3837,2,298,289.78,1,Lost Customers
3838,2,366,249.89000000000001,1,Lost Customers
3839,2,737,1182.0,3,Potential Loyalists
3840,2,14,628.78,0,Loyal Customers
3841,2,77,343.21,1,Lost Customers
3842,2,512,990.0,1,Lost Customers
3843,2,428,200.82,1,Lost Customers
3844,2,46,476.34,0,Loyal Customers
3845,2,124,618.73,1,Lost Customers
3846,2,238,413.08,1,Lost Customers
3847,2,11,386.69,0,Loyal Customers
3848,2,133,540.13,1,Lost Customers
3849,2,528,406.07,1,Lost Customers
3850,2,50,1163.45,0,Loyal Customers
3851,2,29,501.24,0,Loyal Customers
3852,2,95,596.09,1,Lost Customers
3853,2,456,622.8199999999999,1,Lost Customers
3854,2,414,689.6700000000001,1,Lost Customers
3855,2,4,644.95,0,Loyal Customers
3856,2,19,466.66,0,Loyal Customers
3857,2,31,746.36,0,Loyal Customers
3858,2,282,685.9,1,Lost Customers
3859,2,148,170.4,1,Lost Customers
3860,2,390,364.93,1,Lost Customers
3861,2,374,1087.05,3,Potential Loyalists
3862,2,317,1272.05,3,Potential Loyalists
3863,2,234,304.25,1,Lost Customers
3864,2,78,307.76,1,Lost Customers
3865,2,21,490.22,0,Loyal Customers
3866,2,514,225.81,1,Lost Customers
3867,2,63,374.7,0,Loyal Customers
3868,2,3,716.57,0,Loyal Customers
3869,2,63,848.4,0,Loyal Customers
3870,2,597,1130.21,3,Potential Loyalists
3871,2,420,449.25,1,Lost Customers
3872,2,98,271.70000000000005,1,Lost Customers
3873,2,16,430.57,0,Loyal Customers
3874,2,19,392.28000000000003,0,Loyal Customers
3875,2,18,1231.5,0,Loyal Customers
3876,2,282,875.93,1,Lost Customers
3877,2,568,372.2,1,Lost Customers
3878,2,211,1522.75,3,Potential Loyalists
3879,2,74,1030.0410000000002,0,Loyal Customers
3880,2,246,1052.9,3,Potential Loyalists
3881,2,225,214.18,1,Lost Customers
3882,2,245,372.92,1,Lost Customers
3883,2,56,472.39,0,Loyal Customers
3884,2,127,145.07,1,Lost Customers
3885,2,374,1609.37,3,Potential Loyalists
3886,2,668,373.16,1,Lost Customers
3887,2,30,547.0600000000001,0,Loyal Customers
3888,2,169,503.59999999999997,1,Lost Customers
3889,2,168,623.16,1,Lost Customers
3890,2,480,2138.91,3,Potential Loyalists
3891,2,25,595.42,0,Loyal Customers
3892,2,189,542.03,1,Lost Customers
3893,2,243,287.05,1,Lost Customers
3894,2,437,823.53,1,Lost Customers
3895,2,459,821.35,1,Lost Customers
3896,2,312,472.13,1,Lost Customers
3897,2,653,9530.08,3,Potential Loyalists
3898,2,364,413.36,1,Lost Customers
3899,2,73,927.2800000000001,0,Loyal Customers
3900,2,9,780.59,0,Loyal Customers
3901,2,112,612.06,1,Lost Customers
3902,2,611,1339.05,3,Potential Loyalists
3903,2,646,842.4,1,Lost Customers
3904,2,274,618.63,1,Lost Customers
3905,2,647,318.34000000000003,1,Lost Customers
3906,2,70,667.65,0,Loyal Customers
3907,2,23,328.4,0,Loyal Customers
3908,2,416,1408.96,3,Potential Loyalists
3909,2,9,144.91000000000003,0,Loyal Customers
3910,2,33,409.1,0,Loyal Customers
3911,2,23,3718.8,0,Loyal Customers
3912,2,375,563.1,1,Lost Customers
3913,2,197,292.01,1,Lost Customers
3914,2,602,139.85,1,Lost Customers
3915,2,227,898.96,3,Potential Loyalists
3916,2,156,513.32,1,Lost Customers
3917,2,92,128.5,1,Lost Customers
3918,2,463,592.24,1,Lost Customers
3919,2,15,1015.58,0,Loyal Customers
3920,2,548,1127.45,3,Potential Loyalists
3921,2,19,636.24,0,Loyal Customers
3922,2,429,490.6,1,Lost Customers
3923,2,148,653.3,1,Lost Customers
3924,2,93,826.88,3,Potential Loyalists
3925,2,42,614.89,0,Loyal Customers
3926,2,562,614.34,1,Lost Customers
3927,2,433,409.25,1,Lost Customers
3928,2,372,439.7,1,Lost Customers
3929,2,3,1053.49,0,Loyal Customers
3930,2,73,551.04,0,Loyal Customers
3931,2,0,347.75,0,Loyal Customers
3932,2,661,412.92,1,Lost Customers
3933,2,140,342.22,1,Lost Customers
3934,2,434,851.91,1,Lost Customers
3935,2,238,429.6,1,Lost Customers
3936,2,175,685.45,1,Lost Customers
3937,2,87,486.09,1,Lost Customers
3938,2,318,328.35,1,Lost Customers
3939,2,240,208.28,1,Lost Customers
3940,2,25,1247.61,0,Loyal Customers
3941,2,78,254.18,1,Lost Customers
3942,2,50,618.27,0,Loyal Customers
3943,2,10,653.33,0,Loyal Customers
3944,2,64,512.2,0,Loyal Customers
3945,2,581,831.45,1,Lost Customers
3946,2,401,882.47,1,Lost Customers
3947,2,550,145.99,1,Lost Customers
3948,2,597,445.0,1,Lost Customers
3949,2,453,406.02,1,Lost Customers
3950,2,98,165.0,1,Lost Customers
3951,2,105,706.57,3,Potential Loyalists
3952,2,195,353.66,1,Lost Customers
3953,2,0,326.75,0,Loyal Customers
3954,2,330,402.71,1,Lost Customers
3955,2,2,274.15000000000003,0,Loyal Customers
3956,2,17,616.26,0,Loyal Customers
3957,2,413,460.08,1,Lost Customers
3958,2,231,336.09,1,Lost Customers
3959,2,416,627.82,1,Lost Customers
3960,2,476,328.95,1,Lost Customers
3961,2,329,437.05,1,Lost Customers
3962,2,393,199.10999999999999,1,Lost Customers
3963,2,480,442.28999999999996,1,Lost Customers
3964,2,38,231.98000000000002,0,Loyal Customers
3965,2,611,304.17,1,Lost Customers
3966,2,59,894.4100000000001,0,Loyal Customers
3967,2,84,653.24,0,Loyal Customers
3968,2,432,313.7,1,Lost Customers
3969,2,624,239.4,1,Lost Customers
3970,2,387,317.08,1,Lost Customers
3971,2,4,247.15,0,Loyal Customers
3972,2,200,506.04,1,Lost Customers
3973,2,8,375.35,0,Loyal Customers
3974,2,567,111.0,1,Lost Customers
3975,2,13,2906.85,0,Loyal Customers
3976,2,116,1000.16,3,Potential Loyalists
3977,2,156,1019.52,3,Potential Loyalists
3978,2,480,422.85999999999996,1,Lost Customers
3979,2,73,927.03,0,Loyal Customers
3980,2,10,385.1,0,Loyal Customers
3981,2,168,885.19,3,Potential Loyalists
3982,2,10,1071.91,0,Loyal Customers
3983,2,445,931.12,1,Lost Customers
3984,2,28,183.44,0,Loyal Customers
3985,2,624,1160.4099999999999,3,Potential Loyalists
3986,2,688,148.22,1,Lost Customers
3987,2,18,260.68,0,Loyal Customers
3988,2,191,842.0400000000001,3,Potential Loyalists
3989,2,98,288.42,1,Lost Customers
3990,2,678,582.61,1,Lost Customers
3991,2,431,452.78000000000003,1,Lost Customers
3992,2,464,182.59,1,Lost Customers
3993,2,219,1693.45,3,Potential Loyalists
3994,2,86,285.74,1,Lost Customers
3995,2,371,623.0,1,Lost Customers
3996,2,17,494.44,0,Loyal Customers
3997,2,43,1178.79,0,Loyal Customers
3998,2,373,619.08,1,Lost Customers
3999,2,91,720.9,0,Loyal Customers
4000,2,149,159.85,1,Lost Customers
4001,2,381,309.49,1,Lost Customers
4002,2,11,705.79,0,Loyal Customers
4003,2,4,547.07,0,Loyal Customers
4004,2,135,472.78,1,Lost Customers
4005,2,263,599.76,1,Lost Customers
4006,2,554,395.1,1,Lost Customers
4007,2,553,957.25,1,Lost Customers
4008,2,375,183.37,1,Lost Customers
4009,2,501,622.6700000000001,1,Lost Customers
4010,2,570,439.1,1,Lost Customers
4011,2,18,679.45,0,Loyal Customers
4012,2,426,568.92,1,Lost Customers
4013,2,0,252.49,0,Loyal Customers
4014,2,301,167.25,1,Lost Customers
4015,2,264,293.45,1,Lost Customers
4016,2,154,5375.741,3,Potential Loyalists
4017,2,35,609.85,0,Loyal Customers
4018,2,3,955.26,0,Loyal Customers
4019,2,8,453.4,0,Loyal Customers
4020,2,12,675.64,0,Loyal Customers
4021,2,45,179.33999999999997,0,Loyal Customers
4022,2,140,160.35000000000002,1,Lost Customers
4023,2,21,434.98,0,Loyal Customers
4024,2,461,859.2,1,Lost Customers
4025,2,682,1142.88,3,Potential Loyalists
4026,2,56,522.03,0,Loyal Customers
4027,2,1,965.8800000000001,0,Loyal Customers
4028,2,17,304.47,0,Loyal Customers
4029,2,44,606.02,0,Loyal Customers
4030,2,422,2085.61,3,Potential Loyalists
4031,2,322,481.46,1,Lost Customers
4032,2,381,569.22,1,Lost Customers
4033,2,372,671.34,1,Lost Customers
4034,2,3,935.05,0,Loyal Customers
4035,2,476,442.0,1,Lost Customers
4036,2,479,360.0,1,Lost Customers
4037,2,407,353.1,1,Lost Customers
4038,2,395,247.85,1,Lost Customers
4039,2,266,1308.48,3,Potential Loyalists
4040,2,8,974.96,0,Loyal Customers
4041,2,469,104.0,1,Lost Customers
4042,2,179,342.83,1,Lost Customers
4043,2,686,147.3,1,Lost Customers
4044,2,466,368.35,1,Lost Customers
4045,2,280,397.15,1,Lost Customers
4046,2,32,921.49,0,Loyal Customers
4047,2,231,439.18,1,Lost Customers
4048,2,200,489.59999999999997,1,Lost Customers
4049,2,430,621.51,1,Lost Customers
4050,2,73,245.94,1,Lost Customers
4051,2,59,592.51,0,Loyal Customers
4052,2,272,1145.6,3,Potential Loyalists
4053,2,293,454.75,1,Lost Customers
4054,2,198,964.6999999999999,3,Potential Loyalists
